,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,DATE
104,1610612763,Memphis Grizzlies,8,5,3,0.625,48.0,36.3,80.9,0.448,10.5,27.9,0.377,21.0,28.3,0.743,7.6,30.8,38.4,23.0,13.3,10.9,3.1,4.9,23.1,23.9,104.0,3.8,26,11,5,9,11,30,30,19,18,24,9,7,7,18,30,28,30,20,5,2,28,11,22,9,27,10,10,Memphis Grizzlies,11042018
105,1610612748,Miami Heat,8,3,5,0.375,48.0,40.0,90.6,0.441,12.5,34.6,0.361,20.0,27.6,0.724,13.0,35.8,48.8,22.4,16.1,6.6,6.8,8.1,23.0,25.1,112.5,0.3,26,21,14,21,11,18,13,23,7,8,10,11,9,22,1,11,5,22,24,21,3,30,17,5,11,14,10,Miami Heat,11042018
106,1610612749,Milwaukee Bucks,9,8,1,0.889,48.0,43.8,91.1,0.48,15.6,41.0,0.379,18.8,23.4,0.801,9.9,44.6,54.4,26.4,16.3,6.1,6.7,5.6,22.1,21.9,121.9,15.8,13,3,1,3,11,6,11,6,1,2,7,15,17,8,20,1,1,3,25,25,4,17,10,18,2,1,10,Milwaukee Bucks,11042018
107,1610612750,Minnesota Timberwolves,10,4,6,0.4,48.0,39.8,93.3,0.427,10.8,30.6,0.353,20.4,24.9,0.819,11.8,31.0,42.8,22.7,12.8,9.5,6.3,5.9,20.6,22.1,110.8,-6.7,2,14,20,18,11,19,2,27,15,19,17,9,13,6,6,27,23,21,3,3,7,23,4,16,16,24,10,Minnesota Timberwolves,11042018
108,1610612740,New Orleans Pelicans,9,4,5,0.444,48.0,43.9,91.6,0.479,9.7,27.3,0.354,21.4,29.3,0.731,11.4,35.0,46.4,26.1,14.4,7.4,5.4,5.0,24.7,23.8,118.9,-1.7,13,14,14,16,11,5,7,7,24,25,16,5,3,21,10,12,12,4,12,16,16,12,28,11,4,19,10,New Orleans Pelicans,11042018
109,1610612752,New York Knicks,10,3,7,0.3,48.0,40.1,91.1,0.44,10.1,30.2,0.334,15.8,20.3,0.778,11.5,32.0,43.5,20.1,14.4,7.6,3.2,6.0,22.1,21.3,106.1,-3.5,2,21,25,25,11,17,12,24,20,20,25,26,26,11,9,25,20,29,11,15,27,24,9,22,26,21,10,New York Knicks,11042018
110,1610612760,Oklahoma City Thunder,8,4,4,0.5,48.0,41.4,93.1,0.444,9.0,30.9,0.291,20.4,29.6,0.688,13.0,34.0,47.0,22.0,14.6,11.3,6.0,4.4,25.8,26.4,112.1,1.4,26,14,10,13,11,12,3,21,27,18,30,10,2,29,1,17,9,23,13,1,10,6,30,1,12,12,10,Oklahoma City Thunder,11042018
111,1610612753,Orlando Magic,9,3,6,0.333,48.0,39.1,92.2,0.424,9.8,31.7,0.309,13.8,19.2,0.717,11.1,33.9,45.0,24.9,12.9,7.3,5.8,4.7,20.2,20.7,101.8,-9.9,13,21,20,23,11,24,4,28,22,15,27,30,30,25,11,18,16,12,4,17,13,8,3,26,30,28,10,Orlando Magic,11042018
112,1610612755,Philadelphia 76ers,11,6,5,0.545,48.5,38.8,88.4,0.439,11.2,33.0,0.339,22.8,29.0,0.787,10.5,39.3,49.7,25.8,16.5,6.8,5.6,5.6,23.6,24.2,111.6,-1.3,1,7,14,12,10,25,23,25,13,11,22,2,4,10,17,3,3,5,27,20,14,19,23,7,13,17,10,Philadelphia 76ers,11042018
113,1610612756,Phoenix Suns,9,2,7,0.222,48.0,37.6,81.9,0.459,10.4,31.1,0.336,17.1,22.0,0.778,8.4,33.0,41.4,24.6,18.8,6.4,2.8,4.8,24.4,21.6,102.7,-12.2,13,26,25,26,11,29,29,16,19,17,24,19,22,13,28,21,25,14,29,23,29,9,26,20,29,30,10,Phoenix Suns,11042018
114,1610612757,Portland Trail Blazers,10,7,3,0.7,48.5,41.9,90.2,0.465,11.1,31.2,0.356,22.3,25.9,0.861,11.6,40.3,51.9,20.2,15.2,6.1,4.8,6.4,22.2,22.4,117.2,9.4,2,5,5,5,6,10,15,11,14,16,15,4,10,1,8,2,2,28,18,27,21,27,11,15,6,4,10,Portland Trail Blazers,11042018
115,1610612758,Sacramento Kings,10,6,4,0.6,48.0,45.7,92.0,0.497,10.8,27.1,0.399,16.5,25.3,0.652,9.9,35.9,45.8,25.4,15.2,8.3,4.8,6.3,22.7,23.8,118.7,-0.6,2,7,10,10,11,3,5,2,15,26,2,22,12,30,19,10,13,8,18,9,21,26,15,10,5,15,10,Sacramento Kings,11042018
116,1610612759,San Antonio Spurs,9,6,3,0.667,49.1,42.4,91.8,0.462,9.0,23.8,0.379,19.6,23.6,0.83,11.1,34.2,45.3,24.9,11.6,6.9,4.0,4.3,19.3,23.0,113.4,2.0,13,7,5,7,2,8,6,13,27,28,8,12,15,2,11,16,14,12,1,18,26,5,1,14,10,11,10,San Antonio Spurs,11042018
117,1610612761,Toronto Raptors,10,9,1,0.9,48.0,44.3,91.3,0.485,11.6,33.5,0.346,16.5,21.2,0.778,10.5,36.1,46.6,26.6,13.8,8.5,6.3,4.8,23.0,20.8,116.7,9.0,2,1,1,1,11,4,9,5,10,10,19,22,25,12,16,9,11,2,8,6,7,10,17,24,7,5,10,Toronto Raptors,11042018
118,1610612762,Utah Jazz,9,4,5,0.444,48.0,38.7,83.4,0.463,11.4,32.0,0.358,21.0,28.4,0.738,9.8,33.8,43.6,23.2,15.6,7.9,5.4,3.9,22.4,25.4,109.8,1.1,13,14,14,16,11,26,28,12,12,13,13,7,6,19,22,19,19,18,22,14,16,3,13,3,20,13,10,Utah Jazz,11042018
119,1610612764,Washington Wizards,9,2,7,0.222,48.6,39.2,88.8,0.442,10.6,33.8,0.313,22.3,28.1,0.794,8.9,31.8,40.7,21.8,14.9,8.1,7.1,5.0,23.7,23.3,111.3,-9.3,13,26,25,26,3,23,21,22,17,9,26,3,8,9,26,26,29,24,16,11,1,12,24,13,15,26,10,Washington Wizards,11042018
120,1610612737,Atlanta Hawks,9,3,6,0.333,48.0,40.1,88.6,0.453,13.0,36.2,0.359,17.6,24.7,0.712,9.1,35.0,44.1,25.6,18.9,8.1,5.9,5.1,24.1,24.0,110.8,-9.4,20,24,18,24,13,18,21,17,5,4,12,18,14,27,25,12,19,7,30,10,10,16,25,8,16,28,10,Atlanta Hawks,11052018
121,1610612738,Boston Celtics,10,6,4,0.6,48.0,38.4,89.2,0.43,12.9,36.7,0.351,14.5,19.0,0.763,9.9,37.5,47.4,23.6,13.6,6.4,5.4,3.2,22.5,20.8,104.2,2.9,8,7,7,8,13,27,17,26,6,3,15,28,29,15,19,4,7,18,6,24,16,1,13,22,27,9,10,Boston Celtics,11052018
122,1610612751,Brooklyn Nets,10,4,6,0.4,48.5,41.0,89.0,0.461,13.3,34.8,0.382,14.6,20.3,0.719,10.8,32.4,43.2,24.9,15.8,6.3,4.6,5.1,23.1,20.5,109.9,-1.4,8,15,18,18,8,13,18,14,3,6,4,27,28,23,14,23,21,11,23,25,24,15,19,24,20,18,10,Brooklyn Nets,11052018
123,1610612766,Charlotte Hornets,10,5,5,0.5,48.0,42.7,91.2,0.468,12.5,34.7,0.36,17.8,21.6,0.824,10.6,34.5,45.1,25.1,12.7,6.0,6.8,6.6,20.9,21.9,115.7,7.6,8,12,13,14,13,7,10,9,7,7,11,17,24,4,15,15,16,10,3,28,3,28,5,17,9,6,10,Charlotte Hornets,11052018
124,1610612741,Chicago Bulls,11,3,8,0.273,49.4,39.7,86.7,0.458,11.2,29.8,0.375,17.4,22.7,0.764,8.2,33.6,41.8,23.1,15.3,6.7,5.5,6.6,21.4,19.5,108.0,-7.0,1,24,28,25,2,20,25,16,11,19,8,19,19,14,29,18,25,19,21,22,15,29,7,30,22,24,10,Chicago Bulls,11052018
125,1610612739,Cleveland Cavaliers,10,1,9,0.1,48.0,39.5,87.5,0.451,8.1,22.8,0.355,18.4,22.4,0.821,11.8,29.6,41.4,20.6,15.0,8.1,1.8,5.7,21.7,20.3,105.5,-10.8,8,30,30,30,13,22,24,19,30,30,14,16,21,6,6,30,27,27,14,12,30,19,8,27,25,29,10,Cleveland Cavaliers,11052018
126,1610612742,Dallas Mavericks,9,2,7,0.222,48.6,40.8,90.1,0.453,12.1,35.6,0.341,17.1,23.3,0.733,10.9,32.3,43.2,23.8,16.8,6.9,4.7,4.2,21.8,25.1,110.8,-6.0,20,27,24,27,5,15,15,18,9,5,21,20,17,20,13,24,20,17,28,19,23,4,9,6,16,23,10,Dallas Mavericks,11052018
127,1610612743,Denver Nuggets,10,9,1,0.9,48.5,41.8,89.9,0.465,9.0,28.6,0.315,19.2,25.7,0.747,12.4,36.2,48.6,25.3,14.1,9.0,5.2,5.9,21.0,23.5,111.8,9.4,8,3,1,3,8,10,16,10,28,22,26,13,11,16,4,9,6,9,9,4,20,23,6,12,13,3,10,Denver Nuggets,11052018
128,1610612765,Detroit Pistons,9,4,5,0.444,49.7,39.7,93.0,0.427,9.9,32.3,0.306,20.9,28.4,0.734,12.9,36.6,49.4,19.7,15.1,5.7,4.0,4.8,25.8,25.3,110.1,-2.9,20,15,13,15,1,21,3,28,22,12,29,7,6,19,1,7,4,30,16,29,25,9,30,4,19,20,10,Detroit Pistons,11052018
129,1610612744,Golden State Warriors,11,10,1,0.909,48.0,45.8,88.3,0.519,13.3,31.4,0.423,18.5,22.5,0.823,9.6,37.4,47.0,30.5,15.2,7.8,5.9,3.4,23.0,20.5,123.5,13.7,1,1,1,1,13,2,23,1,4,15,1,15,20,5,23,5,8,1,17,14,9,2,17,25,1,2,10,Golden State Warriors,11052018
130,1610612745,Houston Rockets,9,4,5,0.444,48.0,37.8,88.9,0.425,14.0,41.9,0.334,15.8,22.1,0.714,11.0,30.9,41.9,21.3,14.3,8.6,6.6,4.9,23.1,20.4,105.3,-4.8,20,15,13,15,13,28,19,30,2,1,24,26,22,26,11,28,24,26,10,6,5,13,20,26,26,22,10,Houston Rockets,11052018
131,1610612754,Indiana Pacers,11,7,4,0.636,48.0,41.5,84.9,0.489,9.1,24.0,0.379,14.5,20.5,0.704,8.5,32.3,40.8,22.5,13.8,8.5,5.3,5.8,19.2,20.1,106.6,4.4,1,5,7,7,13,12,27,5,27,28,6,29,26,28,27,25,28,21,7,8,19,22,1,29,24,8,10,Indiana Pacers,11052018
132,1610612746,LA Clippers,10,6,4,0.6,48.0,40.9,86.1,0.475,10.0,25.1,0.398,24.4,29.5,0.827,9.6,36.9,46.5,22.3,15.9,5.6,5.7,6.2,24.8,25.3,116.2,6.4,8,7,7,8,13,14,26,8,20,27,3,1,3,3,24,6,9,24,24,30,11,24,27,5,8,7,10,LA Clippers,11052018
133,1610612747,Los Angeles Lakers,10,4,6,0.4,48.5,46.3,93.7,0.494,9.8,28.6,0.343,16.5,23.0,0.717,9.7,34.7,44.4,25.6,15.4,8.9,6.4,5.7,23.0,21.8,118.9,-1.1,8,15,18,18,8,1,1,3,24,22,20,23,18,24,22,14,18,6,22,5,7,19,17,19,3,16,10,Los Angeles Lakers,11052018
134,1610612763,Memphis Grizzlies,9,5,4,0.556,48.0,36.4,81.1,0.449,10.3,27.8,0.372,20.4,27.4,0.745,7.2,30.2,37.4,23.9,12.9,10.6,3.7,4.8,22.7,24.0,103.7,1.6,20,12,7,11,13,30,30,20,18,24,9,10,9,17,30,29,30,15,4,2,27,9,15,8,28,12,10,Memphis Grizzlies,11052018
135,1610612748,Miami Heat,9,4,5,0.444,48.6,40.4,91.4,0.442,12.4,34.2,0.364,20.0,28.0,0.714,12.6,36.3,48.9,22.6,16.2,7.0,6.9,7.6,23.3,25.7,113.3,0.8,20,15,13,15,5,16,9,22,8,8,10,11,8,25,2,8,5,20,25,18,2,30,21,3,11,13,10,Miami Heat,11052018
136,1610612749,Milwaukee Bucks,9,8,1,0.889,48.0,43.8,91.1,0.48,15.6,41.0,0.379,18.8,23.4,0.801,9.9,44.6,54.4,26.4,16.3,6.1,6.7,5.6,22.1,21.9,121.9,15.8,20,4,1,4,13,5,11,6,1,2,5,14,16,8,21,1,1,2,26,26,4,17,11,18,2,1,10,Milwaukee Bucks,11052018
137,1610612750,Minnesota Timberwolves,11,4,7,0.364,48.0,39.8,92.5,0.43,10.3,29.7,0.346,20.7,25.4,0.817,11.5,30.9,42.4,22.5,12.6,9.5,6.5,5.7,20.8,22.5,110.6,-7.1,1,15,24,23,13,19,4,27,19,21,19,8,12,7,8,27,23,22,2,3,6,21,4,15,18,25,10,Minnesota Timberwolves,11052018
138,1610612740,New Orleans Pelicans,10,4,6,0.4,48.0,43.6,90.8,0.48,9.6,27.5,0.349,21.8,29.4,0.741,11.4,34.9,46.3,26.2,15.1,7.5,5.4,4.8,24.8,23.7,118.6,-2.1,8,15,18,18,13,6,13,7,25,25,17,5,4,18,9,13,11,3,15,17,16,12,27,11,5,19,10,New Orleans Pelicans,11052018
139,1610612752,New York Knicks,11,3,8,0.273,48.9,40.2,92.5,0.435,9.8,29.8,0.329,16.7,21.1,0.793,12.4,32.8,45.2,20.1,14.7,7.5,3.5,6.3,22.5,21.4,106.9,-3.3,1,24,28,25,4,17,5,25,23,19,25,22,25,10,5,22,15,29,12,16,28,25,14,21,23,21,10,New York Knicks,11052018
140,1610612760,Oklahoma City Thunder,9,5,4,0.556,48.0,41.8,93.1,0.449,9.1,30.4,0.299,20.6,29.8,0.69,12.6,33.8,46.3,22.4,14.3,11.7,5.7,4.4,25.4,26.3,113.2,1.9,20,12,7,11,13,11,2,21,26,18,30,9,1,29,2,17,10,23,10,1,13,7,29,1,12,11,10,Oklahoma City Thunder,11052018
141,1610612753,Orlando Magic,10,4,6,0.4,48.0,39.1,91.7,0.426,9.9,31.9,0.31,13.7,18.8,0.729,11.0,33.5,44.5,24.6,13.1,7.7,5.7,4.4,19.8,20.3,101.8,-8.7,8,15,18,18,13,24,8,29,21,13,28,30,30,21,11,19,17,13,5,15,11,6,3,27,30,26,10,Orlando Magic,11052018
142,1610612755,Philadelphia 76ers,11,6,5,0.545,48.5,38.8,88.4,0.439,11.2,33.0,0.339,22.8,29.0,0.787,10.5,39.3,49.7,25.8,16.5,6.8,5.6,5.6,23.6,24.2,111.6,-1.3,1,7,13,13,12,25,22,24,11,11,22,2,5,12,16,3,3,5,27,21,14,18,23,7,14,17,10,Philadelphia 76ers,11052018
143,1610612756,Phoenix Suns,9,2,7,0.222,48.0,37.6,81.9,0.459,10.4,31.1,0.336,17.1,22.0,0.778,8.4,33.0,41.4,24.6,18.8,6.4,2.8,4.8,24.4,21.6,102.7,-12.2,20,27,24,27,13,29,29,15,17,17,23,20,23,13,28,21,26,14,29,23,29,9,26,20,29,30,10,Phoenix Suns,11052018
144,1610612757,Portland Trail Blazers,10,7,3,0.7,48.5,41.9,90.2,0.465,11.1,31.2,0.356,22.3,25.9,0.861,11.6,40.3,51.9,20.2,15.2,6.1,4.8,6.4,22.2,22.4,117.2,9.4,8,5,5,5,8,9,14,11,13,16,13,4,10,1,7,2,2,28,18,27,21,27,12,16,7,3,10,Portland Trail Blazers,11052018
145,1610612758,Sacramento Kings,10,6,4,0.6,48.0,45.7,92.0,0.497,10.8,27.1,0.399,16.5,25.3,0.652,9.9,35.9,45.8,25.4,15.2,8.3,4.8,6.3,22.7,23.8,118.7,-0.6,8,7,7,8,13,3,6,2,15,26,2,23,13,30,19,11,13,8,18,9,21,26,16,10,4,15,10,Sacramento Kings,11052018
146,1610612759,San Antonio Spurs,9,6,3,0.667,49.1,42.4,91.8,0.462,9.0,23.8,0.379,19.6,23.6,0.83,11.1,34.2,45.3,24.9,11.6,6.9,4.0,4.3,19.3,23.0,113.4,2.0,20,7,5,6,3,8,7,12,28,29,7,12,15,2,10,16,14,12,1,19,25,5,2,14,10,10,10,San Antonio Spurs,11052018
147,1610612761,Toronto Raptors,11,10,1,0.909,48.0,44.7,90.8,0.492,11.7,33.5,0.351,16.2,20.5,0.788,10.2,36.1,46.3,26.1,13.9,8.5,6.0,4.7,23.5,20.6,117.4,9.4,1,1,1,1,13,4,12,4,10,10,16,25,26,11,17,10,12,4,8,7,8,8,22,23,6,5,10,Toronto Raptors,11052018
148,1610612762,Utah Jazz,10,4,6,0.4,48.0,38.6,83.7,0.461,11.1,31.9,0.348,21.6,29.7,0.727,10.0,33.2,43.2,23.8,15.2,8.1,5.3,3.8,22.1,25.7,109.9,-0.3,8,15,18,18,13,26,28,13,13,13,18,6,2,22,18,20,21,16,18,12,18,3,10,2,20,14,10,Utah Jazz,11052018
149,1610612764,Washington Wizards,9,2,7,0.222,48.6,39.2,88.8,0.442,10.6,33.8,0.313,22.3,28.1,0.794,8.9,31.8,40.7,21.8,14.9,8.1,7.1,5.0,23.7,23.3,111.3,-9.3,20,27,24,27,5,23,20,23,16,9,27,3,7,9,26,26,29,25,13,10,1,14,24,13,15,27,10,Washington Wizards,11052018
150,1610612737,Atlanta Hawks,10,3,7,0.3,48.0,40.2,88.2,0.456,12.3,35.6,0.346,17.2,24.0,0.717,8.9,34.5,43.4,25.2,19.2,8.6,6.2,5.0,23.5,23.2,109.9,-9.6,11,24,23,24,13,17,23,16,9,4,20,19,14,24,25,15,21,10,30,6,7,15,23,12,19,27,10,Atlanta Hawks,11062018
151,1610612738,Boston Celtics,10,6,4,0.6,48.0,38.4,89.2,0.43,12.9,36.7,0.351,14.5,19.0,0.763,9.9,37.5,47.4,23.6,13.6,6.4,5.4,3.2,22.5,20.8,104.2,2.9,11,7,7,8,13,27,18,26,5,3,14,27,29,15,20,4,7,18,6,24,16,1,13,22,27,9,10,Boston Celtics,11062018
152,1610612751,Brooklyn Nets,11,5,6,0.455,48.5,41.0,89.3,0.459,12.9,34.9,0.37,14.5,20.2,0.716,11.0,33.0,44.0,24.6,15.3,6.5,4.6,4.9,23.0,20.5,109.4,0.7,1,13,18,15,10,13,17,14,4,6,9,28,28,25,11,23,19,12,21,23,23,14,17,24,21,14,10,Brooklyn Nets,11062018
153,1610612766,Charlotte Hornets,11,6,5,0.545,48.0,42.9,91.3,0.47,12.5,34.4,0.365,17.1,21.3,0.803,10.4,34.5,44.9,25.3,13.5,6.3,6.5,6.8,20.5,21.5,115.5,7.9,1,7,13,13,13,7,10,10,6,7,10,21,24,8,16,14,16,9,5,25,4,29,4,19,9,6,10,Charlotte Hornets,11062018
154,1610612741,Chicago Bulls,11,3,8,0.273,49.4,39.7,86.7,0.458,11.2,29.8,0.375,17.4,22.7,0.764,8.2,33.6,41.8,23.1,15.3,6.7,5.5,6.6,21.4,19.5,108.0,-7.0,1,24,26,26,2,20,25,15,12,19,7,18,18,14,29,19,26,19,21,21,15,28,7,30,22,24,10,Chicago Bulls,11062018
155,1610612739,Cleveland Cavaliers,10,1,9,0.1,48.0,39.5,87.5,0.451,8.1,22.8,0.355,18.4,22.4,0.821,11.8,29.6,41.4,20.6,15.0,8.1,1.8,5.7,21.7,20.3,105.5,-10.8,11,30,30,30,13,22,24,18,30,30,13,15,20,5,6,30,27,27,15,11,30,19,9,27,25,29,10,Cleveland Cavaliers,11062018
156,1610612742,Dallas Mavericks,10,3,7,0.3,48.5,40.6,89.3,0.455,12.4,35.4,0.35,18.0,23.7,0.759,10.8,33.1,43.9,23.9,16.9,6.6,4.8,4.4,21.8,25.0,111.6,-3.5,11,24,23,24,6,15,16,17,8,5,16,16,15,16,14,22,20,14,28,22,21,5,11,6,15,22,10,Dallas Mavericks,11062018
157,1610612743,Denver Nuggets,10,9,1,0.9,48.5,41.8,89.9,0.465,9.0,28.6,0.315,19.2,25.7,0.747,12.4,36.2,48.6,25.3,14.1,9.0,5.2,5.9,21.0,23.5,111.8,9.4,11,3,1,3,6,10,15,11,28,22,26,13,10,17,4,9,6,8,9,4,20,23,6,11,13,4,10,Denver Nuggets,11062018
158,1610612765,Detroit Pistons,9,4,5,0.444,49.7,39.7,93.0,0.427,9.9,32.3,0.306,20.9,28.4,0.734,12.9,36.6,49.4,19.7,15.1,5.7,4.0,4.8,25.8,25.3,110.1,-2.9,25,16,13,16,1,21,3,28,22,12,29,6,6,20,1,7,4,30,17,29,25,9,30,4,18,20,10,Detroit Pistons,11062018
159,1610612744,Golden State Warriors,11,10,1,0.909,48.0,45.8,88.3,0.519,13.3,31.4,0.423,18.5,22.5,0.823,9.6,37.4,47.0,30.5,15.2,7.8,5.9,3.4,23.0,20.5,123.5,13.7,1,1,1,1,13,2,22,1,3,16,1,14,19,4,23,5,8,1,18,14,10,2,17,24,1,1,10,Golden State Warriors,11062018
160,1610612745,Houston Rockets,9,4,5,0.444,48.0,37.8,88.9,0.425,14.0,41.9,0.334,15.8,22.1,0.714,11.0,30.9,41.9,21.3,14.3,8.6,6.6,4.9,23.1,20.4,105.3,-4.8,25,16,13,16,13,28,19,30,2,1,24,26,21,27,11,28,25,26,10,7,3,13,20,26,26,23,10,Houston Rockets,11062018
161,1610612754,Indiana Pacers,11,7,4,0.636,48.0,41.5,84.9,0.489,9.1,24.0,0.379,14.5,20.5,0.704,8.5,32.3,40.8,22.5,13.8,8.5,5.3,5.8,19.2,20.1,106.6,4.4,1,6,7,7,13,12,27,5,27,28,5,28,26,28,26,25,28,21,7,9,19,22,1,29,24,8,10,Indiana Pacers,11062018
162,1610612746,LA Clippers,10,6,4,0.6,48.0,40.9,86.1,0.475,10.0,25.1,0.398,24.4,29.5,0.827,9.6,36.9,46.5,22.3,15.9,5.6,5.7,6.2,24.8,25.3,116.2,6.4,11,7,7,8,13,14,26,8,20,27,3,1,3,3,24,6,9,24,24,30,11,25,27,5,8,7,10,LA Clippers,11062018
163,1610612747,Los Angeles Lakers,10,4,6,0.4,48.5,46.3,93.7,0.494,9.8,28.6,0.343,16.5,23.0,0.717,9.7,34.7,44.4,25.6,15.4,8.9,6.4,5.7,23.0,21.8,118.9,-1.1,11,16,18,19,6,1,1,3,24,22,21,23,17,23,22,13,18,6,23,5,6,19,17,17,3,17,10,Los Angeles Lakers,11062018
164,1610612763,Memphis Grizzlies,9,5,4,0.556,48.0,36.4,81.1,0.449,10.3,27.8,0.372,20.4,27.4,0.745,7.2,30.2,37.4,23.9,12.9,10.6,3.7,4.8,22.7,24.0,103.7,1.6,25,13,7,11,13,30,30,19,17,24,8,10,8,18,30,29,30,15,3,2,27,9,15,8,28,12,10,Memphis Grizzlies,11062018
165,1610612748,Miami Heat,9,4,5,0.444,48.6,40.4,91.4,0.442,12.4,34.2,0.364,20.0,28.0,0.714,12.6,36.3,48.9,22.6,16.2,7.0,6.9,7.6,23.3,25.7,113.3,0.8,25,16,13,16,5,16,9,22,7,8,11,11,7,26,2,8,5,20,26,18,2,30,21,3,11,13,10,Miami Heat,11062018
166,1610612749,Milwaukee Bucks,10,8,2,0.8,48.0,43.4,91.2,0.476,15.6,41.1,0.38,17.6,21.9,0.804,10.1,43.1,53.2,26.4,15.9,5.7,6.1,5.3,21.5,21.4,120.0,12.7,11,4,4,4,13,6,11,7,1,2,4,17,22,7,18,1,1,2,24,28,8,17,8,20,2,2,10,Milwaukee Bucks,11062018
167,1610612750,Minnesota Timberwolves,11,4,7,0.364,48.0,39.8,92.5,0.43,10.3,29.7,0.346,20.7,25.4,0.817,11.5,30.9,42.4,22.5,12.6,9.5,6.5,5.7,20.8,22.5,110.6,-7.1,1,16,23,23,13,19,4,27,19,21,19,7,11,6,8,27,23,22,2,3,5,21,5,15,16,25,10,Minnesota Timberwolves,11062018
168,1610612740,New Orleans Pelicans,10,4,6,0.4,48.0,43.6,90.8,0.48,9.6,27.5,0.349,21.8,29.4,0.741,11.4,34.9,46.3,26.2,15.1,7.5,5.4,4.8,24.8,23.7,118.6,-2.1,11,16,18,19,13,5,13,6,25,25,17,3,4,19,9,12,11,3,16,17,16,11,27,10,5,19,10,New Orleans Pelicans,11062018
169,1610612752,New York Knicks,11,3,8,0.273,48.9,40.2,92.5,0.435,9.8,29.8,0.329,16.7,21.1,0.793,12.4,32.8,45.2,20.1,14.7,7.5,3.5,6.3,22.5,21.4,106.9,-3.3,1,24,26,26,4,18,5,25,23,19,25,22,25,9,5,24,15,29,13,16,28,26,14,21,23,21,10,New York Knicks,11062018
170,1610612760,Oklahoma City Thunder,9,5,4,0.556,48.0,41.8,93.1,0.449,9.1,30.4,0.299,20.6,29.8,0.69,12.6,33.8,46.3,22.4,14.3,11.7,5.7,4.4,25.4,26.3,113.2,1.9,25,13,7,11,13,11,2,20,26,18,30,9,1,29,2,17,10,23,10,1,13,7,29,1,12,11,10,Oklahoma City Thunder,11062018
171,1610612753,Orlando Magic,10,4,6,0.4,48.0,39.1,91.7,0.426,9.9,31.9,0.31,13.7,18.8,0.729,11.0,33.5,44.5,24.6,13.1,7.7,5.7,4.4,19.8,20.3,101.8,-8.7,11,16,18,19,13,23,8,29,21,14,28,30,30,21,11,20,17,13,4,15,11,5,3,27,29,26,10,Orlando Magic,11062018
172,1610612755,Philadelphia 76ers,11,6,5,0.545,48.5,38.8,88.4,0.439,11.2,33.0,0.339,22.8,29.0,0.787,10.5,39.3,49.7,25.8,16.5,6.8,5.6,5.6,23.6,24.2,111.6,-1.3,1,7,13,13,10,25,21,24,12,11,22,2,5,12,15,3,3,5,27,20,14,18,24,7,14,18,10,Philadelphia 76ers,11062018
173,1610612756,Phoenix Suns,10,2,8,0.2,48.0,36.6,81.8,0.447,10.3,30.5,0.338,17.1,21.8,0.784,8.5,33.7,42.2,23.7,18.9,6.2,2.8,4.8,24.0,21.6,100.6,-13.2,11,28,26,28,13,29,29,21,18,17,23,20,23,13,27,18,24,17,29,26,29,11,26,18,30,30,10,Phoenix Suns,11062018
174,1610612757,Portland Trail Blazers,11,8,3,0.727,48.5,42.5,90.3,0.47,11.6,32.3,0.361,20.7,24.3,0.854,11.5,40.3,51.8,20.5,14.9,6.2,4.6,5.9,21.7,21.8,117.3,9.9,1,4,5,5,10,8,14,9,11,13,12,7,13,1,7,2,2,28,14,27,23,24,10,16,7,3,10,Portland Trail Blazers,11062018
175,1610612758,Sacramento Kings,10,6,4,0.6,48.0,45.7,92.0,0.497,10.8,27.1,0.399,16.5,25.3,0.652,9.9,35.9,45.8,25.4,15.2,8.3,4.8,6.3,22.7,23.8,118.7,-0.6,11,7,7,8,13,3,6,2,15,26,2,23,12,30,20,11,13,7,19,10,21,27,16,9,4,16,10,Sacramento Kings,11062018
176,1610612759,San Antonio Spurs,9,6,3,0.667,49.1,42.4,91.8,0.462,9.0,23.8,0.379,19.6,23.6,0.83,11.1,34.2,45.3,24.9,11.6,6.9,4.0,4.3,19.3,23.0,113.4,2.0,25,7,5,6,3,9,7,12,28,29,6,12,16,2,10,16,14,11,1,19,25,4,2,14,10,10,10,San Antonio Spurs,11062018
177,1610612761,Toronto Raptors,11,10,1,0.909,48.0,44.7,90.8,0.492,11.7,33.5,0.351,16.2,20.5,0.788,10.2,36.1,46.3,26.1,13.9,8.5,6.0,4.7,23.5,20.6,117.4,9.4,1,1,1,1,13,4,12,4,10,10,15,25,26,11,17,10,12,4,8,8,9,8,22,23,6,5,10,Toronto Raptors,11062018
